port_index,portname,prttype,prtsize,status,iso3,port_lat,port_long,unique_port_identifier,country
565.0,Runcorn,Sea,Unknown,Unknown,GBR,53.34690000000025,-2.7440999999999756,Runcorn (565.0),U.K. of Great Britain and Northern Ireland
567.0,El Jadida,Sea,Unknown,Open,MAR,33.258100000000006,-8.498400000000002,El Jadida (567.0),Morocco
569.0,Collo,Sea,Unknown,Open,DZA,37.0164,6.5651,Collo (569.0),Algeria
570.0,Bizerte,Sea,Unknown,Open,TUN,37.27110000000002,9.873699999999992,Bizerte (570.0),Tunisia
571.0,Safi,Sea,Unknown,Open,MAR,32.30789999999983,-9.242699999999926,Safi (571.0),Morocco
576.0,Kainan,Sea,Unknown,Open,JPN,34.148000000000614,135.20199999999753,Kainan (576.0),Japan
577.0,Naruto,Sea,Unknown,Open,JPN,34.1137999999993,134.60399999999845,Naruto (577.0),Japan
579.0,Nelson,Sea,Unknown,Unknown,NZL,-41.28450000000048,173.2369999999979,Nelson (579.0),New Zealand
580.0,Albany,Sea,Unknown,Unknown,AUS,-35.0315,117.88,Albany (580.0),Australia
581.0,Fortaleza,Sea,Unknown,Unknown,BRA,-3.7186699999999884,-38.530599999999566,Fortaleza (581.0),Brazil
585.0,Shuidong,Sea,Unknown,Unknown,CHN,21.5033,111.00300000000001,Shuidong (585.0),China
586.0,Hong Kong,Sea,Unknown,Unknown,HKG,22.291800000005722,114.1779999999428,Hong Kong (586.0),Hong Kong
587.0,Shantou,Sea,Unknown,Unknown,CHN,23.3487,116.665,Shantou (587.0),China
589.0,Shimabara,Sea,Unknown,Unknown,JPN,32.788799999999995,130.38000000000005,Shimabara (589.0),Japan
591.0,Tateyama,Sea,Unknown,Unknown,JPN,34.987500000000026,139.8589999999975,Tateyama (591.0),Japan
593.0,Erdek,Sea,Unknown,Unknown,TUR,40.3931,27.8025,Erdek (593.0),Turkey
595.0,Novorossiysk,Sea,Unknown,Unknown,RUS,44.71350000000576,37.78829999999406,Novorossiysk (595.0),Russian Federation
597.0,Picton,Sea,Unknown,Unknown,NZL,-41.29360000000256,174.0069999999906,Picton (597.0),New Zealand
598.0,Bell Bay,Sea,Unknown,Unknown,AUS,-41.19000000000002,146.84200000000004,Bell Bay (598.0),Australia
605.0,Huangpu,Sea,Unknown,Unknown,CHN,23.094400000000693,113.43200000000063,Huangpu (605.0),China
609.0,Haikou,Sea,Unknown,Unknown,CHN,20.03870000000004,110.32099999999993,Haikou (609.0),China
610.0,Nakhodka,Sea,Unknown,Unknown,RUS,42.79819999999998,132.88900000000007,Nakhodka (610.0),Russian Federation
616.0,Mundra,Sea,Medium,Unknown,IND,22.83349999999998,69.70269999999995,Mundra (616.0),India
622.0,Qingdao,Sea,Unknown,Unknown,CHN,36.06260000000014,120.31100000000036,Qingdao (622.0),China
623.0,Weihai,Sea,Unknown,Unknown,CHN,37.50410000000006,122.13199999999985,Weihai (623.0),China
625.0,Vladivostok,Sea,Unknown,Unknown,RUS,43.137799999999615,131.89599999999706,Vladivostok (625.0),Russian Federation
626.0,Tuapse,Sea,Unknown,Unknown,RUS,44.09570000000041,39.05530000000045,Tuapse (626.0),Russian Federation
627.0,Parnu,Sea,Unknown,Unknown,EST,58.3731,24.4923,Parnu (627.0),Estonia
628.0,Hanko,Sea,Unknown,Unknown,FIN,59.8187000000025,22.95509999999937,Hanko (628.0),Finland
629.0,Kantvik,Sea,Unknown,Unknown,FIN,60.079700000000166,24.382700000000078,Kantvik (629.0),Finland
630.0,Pechenga,Sea,Unknown,Unknown,RUS,69.57369999999997,31.25609999999998,Pechenga (630.0),Russian Federation
640.0,Tampico,Sea,Medium,Unknown,MEX,22.242899999999995,-97.82600000000001,Tampico (640.0),Mexico
642.0,Puerto Castilla,Sea,Small,Unknown,HND,16.00560000000001,-86.02309999999993,Puerto Castilla (642.0),Honduras
646.0,Ras Tanura,Sea,Small,Unknown,SAU,26.6483,50.1585,Ras Tanura (646.0),Saudi Arabia
647.0,Derince,Sea,Small,Unknown,TUR,40.75779999999999,29.83210000000001,Derince (647.0),Turkey
648.0,Samsun,Sea,Small,Unknown,TUR,41.29460000000002,36.342499999999916,Samsun (648.0),Turkey
651.0,Fatsa,Sea,Small,Unknown,TUR,41.0374,37.4975,Fatsa (651.0),Turkey
652.0,Cesme,Sea,Small,Unknown,TUR,38.3261,26.3055,Cesme (652.0),Turkey
655.0,Ibicuy,River,Small,Unknown,ARG,-33.7427,-59.1785,Ibicuy (655.0),Argentina
659.0,Paraiso,Sea,Very Small,Unknown,PAN,9.02663,-79.6272,Paraiso (659.0),Panama
661.0,Aliaga,Sea,Medium,Open,TUR,38.8322,26.9493,Aliaga (661.0),Turkey
662.0,Takoradi,Sea,Small,Open,GHA,4.885030000000013,-1.7489999999999977,Takoradi (662.0),Ghana
663.0,Gelibolu,Sea,Small,Open,TUR,40.40549999999999,26.669599999999964,Gelibolu (663.0),Turkey
665.0,Winneba,Sea,Very Small,Open,GHA,5.33793,-0.6205999999999998,Winneba (665.0),Ghana
666.0,Warrenpoint,Sea,Unknown,Unknown,GBR,54.10099999999979,-6.258200000000041,Warrenpoint (666.0),U.K. of Great Britain and Northern Ireland
667.0,Kappeln,Sea,Unknown,Unknown,DEU,54.65799999999976,9.936900000000039,Kappeln (667.0),Germany
668.0,Wladyslawowo,Sea,Unknown,Unknown,POL,54.777999999999125,18.423300000000253,Wladyslawowo (668.0),Poland
669.0,Bandholm,Sea,Unknown,Unknown,DNK,54.831299999999935,11.500099999999984,Bandholm (669.0),Denmark
670.0,Kalundborg,Sea,Unknown,Unknown,DNK,55.67680000000018,11.095099999999922,Kalundborg (670.0),Denmark
672.0,Falkenberg,Sea,Unknown,Unknown,SWE,56.887800000000176,12.493899999999995,Falkenberg (672.0),Sweden
673.0,Aalborg,Sea,Unknown,Unknown,DNK,57.04320000000006,9.937700000000191,Aalborg (673.0),Denmark
674.0,Mariestad,Sea,Unknown,Unknown,SWE,58.714299999999994,13.820899999999998,Mariestad (674.0),Sweden
675.0,Kristinehamn,Sea,Unknown,Unknown,SWE,59.31259999999998,14.0987,Kristinehamn (675.0),Sweden
677.0,Gavle,Sea,Unknown,Unknown,SWE,60.68330000000001,17.18110000000001,Gavle (677.0),Sweden
679.0,Panarukan,Sea,Small,Open,IDN,-7.6976,113.934,Panarukan (679.0),Indonesia
687.0,Chekka,Unknown,Very Small,Open,LBN,34.3295,35.7244,Chekka (687.0),Lebanon
691.0,Charleston,Sea,Unknown,Open,USA,32.7814999999996,-79.93219999999916,Charleston (691.0),United States of America
692.0,Oceanside,Sea,Unknown,Open,USA,33.20249999999999,-117.39199999999994,Oceanside (692.0),United States of America
693.0,Huntington Beach,Sea,Unknown,Open,USA,33.64330000000156,-117.9869999999957,Huntington Beach (693.0),United States of America
695.0,New Orleans,Unknown,Unknown,Unknown,USA,29.95000000000038,-90.08329999999887,New Orleans (695.0),United States of America
696.0,Dunkirk,Unknown,Unknown,Unknown,USA,42.4833,-79.3333,Dunkirk (696.0),United States of America
699.0,Cape Town,Sea,Unknown,Open,ZAF,-33.90899999999968,18.465100000000508,Cape Town (699.0),South Africa
700.0,Avondale,Sea,Unknown,Open,USA,29.921300000000628,-90.19939999999895,Avondale (700.0),United States of America
703.0,Melilla,Sea,Unknown,Open,ESP,35.29749999999997,-2.9397000000000006,Melilla (703.0),Spain
704.0,Harbour Grace,Sea,Unknown,Open,CAN,47.69990000000001,-53.21019999999999,Harbour Grace (704.0),Canada
709.0,Bagnoli,Sea,Unknown,Unknown,ITA,40.79959999999883,14.161299999999809,Bagnoli (709.0),Italy
710.0,Gijon,Sea,Unknown,Unknown,ESP,43.54850000000019,-5.675800000000227,Gijon (710.0),Spain
711.0,Constanta,Sea,Unknown,Unknown,ROU,44.16450000000579,28.641899999999247,Constanta (711.0),Romania
712.0,Vallvik,Sea,Unknown,Unknown,SWE,61.1789,17.183899999999998,Vallvik (712.0),Sweden
713.0,Essaouira,Sea,Unknown,Unknown,MAR,31.5114,-9.77161,Essaouira (713.0),Morocco
714.0,Sandnessjoen,Sea,Unknown,Unknown,NOR,66.02050000000477,12.63309999999928,Sandnessjoen (714.0),Norway
715.0,Skjervoy,Sea,Unknown,Unknown,NOR,70.03049999999568,20.97090000000023,Skjervoy (715.0),Norway
716.0,Termoli,Sea,Unknown,Unknown,ITA,41.9998,14.9995,Termoli (716.0),Italy
717.0,Santander,Sea,Unknown,Unknown,ESP,43.46249999999897,-3.795000000000061,Santander (717.0),Spain
721.0,Portici,Sea,Unknown,Unknown,ITA,40.83669999999888,14.258700000002724,Portici (721.0),Italy
722.0,Bari,Sea,Unknown,Unknown,ITA,41.13090000000002,16.8501,Bari (722.0),Italy
723.0,Harlingen,Sea,Unknown,Unknown,NLD,53.160200000000124,5.415300000000171,Harlingen (723.0),Netherlands
725.0,Honsater,Sea,Unknown,Unknown,SWE,58.63350000000002,13.447100000000004,Honsater (725.0),Sweden
743.0,Blind River,Lake,Unknown,Open,CAN,46.1754,-82.9363,Blind River (743.0),Canada
744.0,Harrisville,Lake,Unknown,Open,USA,44.6673,-83.2729,Harrisville (744.0),United States of America
749.0,Oakville,Lake,Unknown,Open,CAN,43.4367,-79.6606,Oakville (749.0),Canada
750.0,Revere,Sea,Unknown,Open,USA,42.41460000000004,-70.99150000000007,Revere (750.0),United States of America
753.0,Good Hope,Sea,Unknown,Open,USA,29.983500000000177,-90.39680000000017,Good Hope (753.0),United States of America
754.0,Port Wentworth,Sea,Unknown,Open,USA,32.192000000001194,-81.16519999999261,Port Wentworth (754.0),United States of America
755.0,Bridgeport,Sea,Unknown,Open,USA,41.17759999999999,-73.1603,Bridgeport (755.0),United States of America
757.0,Vancouver,Sea,Unknown,Open,USA,45.611300000001194,-122.61099999999567,Vancouver (757.0),United States of America
758.0,Astoria,Sea,Unknown,Open,USA,46.1886999999992,-123.84500000000101,Astoria (758.0),United States of America
760.0,Crofton,Sea,Unknown,Open,CAN,48.86309999999947,-123.62799999999831,Crofton (760.0),Canada
761.0,Port Sulphur,Sea,Unknown,Open,USA,29.4597,-89.68469999999994,Port Sulphur (761.0),United States of America
762.0,Antioch,Sea,Unknown,Open,USA,38.02289999999994,-121.81700000000089,Antioch (762.0),United States of America
763.0,Marion,Sea,Unknown,Open,USA,41.6945,-70.76109999999998,Marion (763.0),United States of America
767.0,Ketchikan,Sea,Unknown,Open,USA,55.3297,-131.631,Ketchikan (767.0),United States of America
768.0,Edmonds,Sea,Unknown,Open,USA,47.82170000000033,-122.37999999999917,Edmonds (768.0),United States of America
769.0,Orehoved,Sea,Unknown,Unknown,DNK,54.95609999999963,11.852700000000093,Orehoved (769.0),Denmark
770.0,Vordingborg,Sea,Unknown,Unknown,DNK,54.9779000000002,11.903100000000157,Vordingborg (770.0),Denmark
771.0,Limhamn,Sea,Unknown,Unknown,SWE,55.56030000000342,12.904099999999772,Limhamn (771.0),Sweden
772.0,Ayr,Sea,Unknown,Unknown,GBR,55.4617,-4.6493,Ayr (772.0),U.K. of Great Britain & Northern Ireland
773.0,Kalamaki,Sea,Unknown,Unknown,GRC,37.858200000000004,23.005699999999994,Kalamaki (773.0),Greece
774.0,Vieste,Sea,Unknown,Unknown,ITA,41.8869,16.1709,Vieste (774.0),Italy
776.0,La Pallice,Sea,Unknown,Unknown,FRA,46.16820000000006,-1.2372000000000194,La Pallice (776.0),France
777.0,Langesund,Sea,Unknown,Unknown,NOR,58.996700000001304,9.738300000000113,Langesund (777.0),Norway
778.0,Paskallavik,Sea,Unknown,Unknown,SWE,57.17390000000102,16.46830000000033,Paskallavik (778.0),Sweden
779.0,Gary,Lake,Unknown,Open,USA,41.65030000000003,-87.4280999999997,Gary (779.0),United States of America
780.0,Amherstburg,Lake,Unknown,Open,CAN,42.097900000000436,-83.10749999999882,Amherstburg (780.0),Canada
781.0,Benicia,Sea,Unknown,Open,USA,38.051300000000055,-122.16299999999997,Benicia (781.0),United States of America
783.0,New Haven,Sea,Unknown,Open,USA,41.27630000000017,-72.90710000000021,New Haven (783.0),United States of America
790.0,Nesseby,Sea,Unknown,Unknown,NOR,70.15110000000003,28.894499999999997,Nesseby (790.0),Norway
791.0,Appledore,Sea,Unknown,Unknown,GBR,51.0477,-4.2412,Appledore (791.0),U.K. of Great Britain & Northern Ireland
792.0,Ramsgate,Sea,Unknown,Unknown,GBR,51.34080000000237,1.4248999999999814,Ramsgate (792.0),U.K. of Great Britain & Northern Ireland
793.0,Padstow,Sea,Unknown,Unknown,GBR,50.54930000000001,-4.935900000000002,Padstow (793.0),U.K. of Great Britain and Northern Ireland
794.0,Hamble,Sea,Unknown,Unknown,GBR,50.82420000000171,-1.3117999999999588,Hamble (794.0),U.K. of Great Britain and Northern Ireland
795.0,Maastricht,Sea,Unknown,Unknown,NLD,50.858500000000035,5.699900000000006,Maastricht (795.0),Netherlands
796.0,Bridgwater,Sea,Unknown,Unknown,GBR,51.125500000000066,-2.998400000000003,Bridgwater (796.0),U.K. of Great Britain and Northern Ireland
797.0,Zeebrugge,Sea,Unknown,Unknown,BEL,51.337199999983625,3.1978999999993376,Zeebrugge (797.0),Belgium
798.0,Newport,Sea,Unknown,Unknown,GBR,51.57110000000056,-2.9837000000000606,Newport (798.0),U.K. of Great Britain and Northern Ireland
799.0,Emmerich,Sea,Unknown,Unknown,DEU,51.83130000000025,6.240899999999966,Emmerich (799.0),Germany
800.0,Waterford,Sea,Unknown,Unknown,IRL,52.26280000000037,-7.099999999999964,Waterford (800.0),Ireland
802.0,Elsfleth,Sea,Unknown,Unknown,DEU,53.24209999999967,8.480700000000052,Elsfleth (802.0),Germany
803.0,Warrington,Sea,Unknown,Unknown,GBR,53.38729999999999,-2.5866,Warrington (803.0),U.K. of Great Britain and Northern Ireland
804.0,Gabes,Sea,Unknown,Open,TUN,33.917699999999975,10.105299999999968,Gabes (804.0),Tunisia
805.0,Rabat,Sea,Unknown,Open,MAR,34.0537,-6.8233,Rabat (805.0),Morocco
809.0,Mostaganem,Sea,Unknown,Open,DZA,35.9375,0.07830000000000004,Mostaganem (809.0),Algeria
810.0,Dellys,Sea,Unknown,Open,DZA,36.9235,3.8797,Dellys (810.0),Algeria
817.0,Bluff,Sea,Unknown,Unknown,NZL,-46.611100000000036,168.35499999999976,Bluff (817.0),New Zealand
819.0,Broome,Sea,Unknown,Unknown,AUS,-17.97559999999999,122.22699999999996,Broome (819.0),Australia
826.0,Anamur,Sea,Unknown,Unknown,TUR,36.0526,32.8577,Anamur (826.0),Turkey
832.0,Mangalia,Sea,Unknown,Unknown,ROU,43.81480000000009,28.59429999999994,Mangalia (832.0),Romania
836.0,Geraldton,Sea,Unknown,Unknown,AUS,-28.774300000000014,114.596,Geraldton (836.0),Australia
838.0,Minamata,Sea,Unknown,Unknown,JPN,32.21,130.394,Minamata (838.0),Japan
839.0,Sasebo,Sea,Unknown,Unknown,JPN,33.161,129.727,Sasebo (839.0),Japan
840.0,Karatsu,Sea,Unknown,Unknown,JPN,33.46630000000004,129.94900000000038,Karatsu (840.0),Japan
842.0,Darwin,Sea,Unknown,Unknown,AUS,-12.42829999999976,130.8380000000023,Darwin (842.0),Australia
843.0,Tanjong Pagar,Sea,Unknown,Unknown,SGP,1.2650299999992034,103.83899999981656,Tanjong Pagar (843.0),Singapore
854.0,Hibi,Sea,Unknown,Unknown,JPN,34.44869999999998,133.92900000000006,Hibi (854.0),Japan
856.0,Ishinomaki,Sea,Unknown,Unknown,JPN,38.4121,141.318,Ishinomaki (856.0),Japan
857.0,Dalian,Sea,Unknown,Unknown,CHN,38.926800000000014,121.612999999999,Dalian (857.0),China
862.0,Tongling,River,Unknown,Unknown,CHN,30.9481,117.777,Tongling (862.0),China
863.0,Santos,Sea,Medium,Unknown,BRA,-23.92770000000018,-46.30689999999768,Santos (863.0),Brazil
868.0,Quequen,Sea,Medium,Unknown,ARG,-38.57749999999999,-58.7038,Quequen (868.0),Argentina
869.0,Itajai,Sea,Medium,Unknown,BRA,-26.905399999999993,-48.65499999999999,Itajai (869.0),Brazil
873.0,Cristobal,Sea,Medium,Unknown,PAN,9.347130000000066,-79.90520000000011,Cristobal (873.0),Panama
878.0,Christiansted,Sea,Small,Unknown,VIR,17.753400000000003,-64.69849999999998,Christiansted (878.0),United States Virgin Island
879.0,Nueva Palmira,Sea,Small,Unknown,URY,-33.858999999999995,-58.41700000000002,Nueva Palmira (879.0),Uruguay
882.0,Coatzacoalcos,Sea,Small,Unknown,MEX,18.1337,-94.40830000000001,Coatzacoalcos (882.0),Mexico
885.0,Nassau,Sea,Small,Unknown,BHS,25.0771,-77.3337,Nassau (885.0),Bahamas
887.0,Campana,River,Small,Unknown,ARG,-34.158400000000015,-58.96150000000001,Campana (887.0),Argentina
888.0,Zarate,River,Small,Unknown,ARG,-34.0815,-59.0348,Zarate (888.0),Argentina
897.0,Doha,Sea,Medium,Open,QAT,25.291699999999995,51.52710000000001,Doha (897.0),Qatar
901.0,Kpeme,Sea,Very Small,Open,TGO,6.1987299999999985,1.5004999999999995,Kpeme (901.0),Togo
903.0,Wilhelmshaven,Sea,Unknown,Unknown,DEU,53.52529999999758,8.122899999999873,Wilhelmshaven (903.0),Germany
904.0,Fleetwood,Sea,Unknown,Unknown,GBR,53.92099999999975,-3.0115000000000283,Fleetwood (904.0),U.K. of Great Britain and Northern Ireland
905.0,Iskenderun,Sea,Small,Unknown,TUR,36.593499999999956,36.1875,Iskenderun (905.0),Turkey
906.0,Bangor,Sea,Unknown,Unknown,GBR,54.66909999999919,-5.653200000000458,Bangor (906.0),U.K. of Great Britain and Northern Ireland
907.0,Gelting,Sea,Unknown,Unknown,DEU,54.767799999999816,9.908899999999969,Gelting (907.0),Germany
908.0,Torekov,Sea,Unknown,Unknown,SWE,56.42589999999998,12.631699999999997,Torekov (908.0),Sweden
909.0,Coleraine,Sea,Unknown,Unknown,GBR,55.1403,-6.6743,Coleraine (909.0),U.K. of Great Britain and Northern Ireland
910.0,Sakskobing,Sea,Unknown,Unknown,DNK,54.8141,11.6181,Sakskobing (910.0),Denmark
911.0,Horsens,Sea,Unknown,Unknown,DNK,55.858200000000025,9.86329999999999,Horsens (911.0),Denmark
912.0,Aberdeen,Sea,Unknown,Unknown,GBR,57.141299999997564,-2.087900000000271,Aberdeen (912.0),U.K. of Great Britain and Northern Ireland
913.0,Halden,Sea,Unknown,Unknown,NOR,59.1195000000005,11.356300000000127,Halden (913.0),Norway
914.0,Fredrikstad,Sea,Unknown,Unknown,NOR,59.206699999998094,10.958500000000392,Fredrikstad (914.0),Norway
915.0,Vanersborg,Sea,Unknown,Unknown,SWE,58.36669999999923,12.328099999999981,Vanersborg (915.0),Sweden
917.0,Skogby,Sea,Unknown,Unknown,FIN,59.91430000000002,23.30689999999999,Skogby (917.0),Finland
918.0,Hallstavik,Sea,Unknown,Unknown,SWE,60.05290000000022,18.588900000000027,Hallstavik (918.0),Sweden
919.0,Rauma,Sea,Unknown,Unknown,FIN,61.13610000000222,21.472300000000605,Rauma (919.0),Finland
923.0,Sete,Sea,Unknown,Unknown,FRA,43.40269999999916,3.6925000000000847,Sete (923.0),France
924.0,Trollhattan,Sea,Unknown,Unknown,SWE,58.288300000000156,12.310700000000162,Trollhattan (924.0),Sweden
925.0,Batroun,Unknown,Very Small,Open,LBN,34.257200000000005,35.65740000000003,Batroun (925.0),Lebanon
929.0,Nouadhibou,Sea,Medium,Open,MRT,20.898899999999973,-17.052599999999988,Nouadhibou (929.0),Mauritania
940.0,Panama City,Sea,Unknown,Open,USA,30.151299999999996,-85.65789999999997,Panama City (940.0),United States of America
942.0,Richmond,Sea,Unknown,Open,USA,37.93340000000091,-122.40999999999313,Richmond (942.0),United States of America
943.0,Fenit,Sea,Unknown,Unknown,IRL,52.2823,-9.8503,Fenit (943.0),Ireland
944.0,Portland,Unknown,Unknown,Unknown,USA,45.51669999999735,-122.66699999999568,Portland (944.0),United States of America
948.0,Westwego,Sea,Unknown,Open,USA,29.916499999999505,-90.13880000000057,Westwego (948.0),United States of America
950.0,Victoria,Sea,Unknown,Open,CAN,48.434800000001864,-123.36900000000449,Victoria (950.0),Canada
954.0,Brownsville,Sea,Unknown,Open,USA,25.89470000000002,-97.49870000000006,Brownsville (954.0),United States of America
956.0,Stockton,Sea,Unknown,Open,USA,37.955300000000044,-121.33499999999991,Stockton (956.0),United States of America
959.0,Norfolk,Unknown,Unknown,Unknown,USA,36.85000000000288,-76.29999999999403,Norfolk (959.0),United States of America
960.0,Invergordon,Sea,Unknown,Unknown,GBR,57.68759999999999,-4.1766,Invergordon (960.0),U.K. of Great Britain & Northern Ireland
961.0,Ribadeo,Sea,Unknown,Unknown,ESP,43.533300000000004,-7.034000000000002,Ribadeo (961.0),Spain
962.0,Arbatax,Sea,Unknown,Unknown,ITA,39.940599999999975,9.7029,Arbatax (962.0),Italy
963.0,Thasos,Sea,Unknown,Unknown,GRC,40.784499999998985,24.73030000000096,Thasos (963.0),Greece
964.0,Sligo,Sea,Unknown,Unknown,IRL,54.277899999999995,-8.480000000000002,Sligo (964.0),Ireland
965.0,Gdansk,Sea,Unknown,Unknown,POL,54.410499999998414,18.6708999999982,Gdansk (965.0),Poland
967.0,Dartmouth,Sea,Unknown,Unknown,GBR,50.350900000000074,-3.579999999999997,Dartmouth (967.0),U.K. of Great Britain & Northern Ireland
968.0,Palamos,Sea,Unknown,Unknown,ESP,41.85459999999997,3.1173,Palamos (968.0),Spain
970.0,Treguier,Sea,Unknown,Unknown,FRA,48.7917,-3.2292000000000005,Treguier (970.0),France
971.0,Rota,Sea,Unknown,Unknown,ESP,36.62089999999999,-6.352800000000001,Rota (971.0),Spain
972.0,Adra,Sea,Unknown,Unknown,ESP,36.7503,-3.0141000000000004,Adra (972.0),Spain
973.0,Siracusa,Sea,Unknown,Unknown,ITA,37.0607,15.293299999999999,Siracusa (973.0),Italy
975.0,Grenaa,Sea,Unknown,Unknown,DNK,56.410500000000575,10.925699999999877,Grenaa (975.0),Denmark
976.0,Risor,Sea,Unknown,Unknown,NOR,58.71409999999999,9.238499999999991,Risor (976.0),Norway
977.0,Balsta,Sea,Unknown,Unknown,SWE,59.554500000000154,17.55969999999993,Balsta (977.0),Sweden
982.0,Jbail,Sea,Very Small,Open,LBN,34.11950000000001,35.6433,Jbail (982.0),Lebanon
984.0,Livorno,Sea,Unknown,Unknown,ITA,43.576300000000025,10.31470000000155,Livorno (984.0),Italy
994.0,Jebel Dhanna,Unknown,Very Small,Unknown,ARE,24.186200000000056,52.62449999999992,Jebel Dhanna (994.0),United Arab Emirates
996.0,Can Tho,River,Unknown,Unknown,VNM,10.0351,105.78700000000002,Can Tho (996.0),Viet Nam
1009.0,Hahnville,Sea,Unknown,Open,USA,29.983199999999993,-90.41170000000008,Hahnville (1009.0),United States of America
1010.0,Norco,Sea,Unknown,Open,USA,29.993999999999886,-90.4118000000004,Norco (1010.0),United States of America
1011.0,Beaumont,Sea,Unknown,Open,USA,30.073099999998952,-94.08780000000041,Beaumont (1011.0),United States of America
1012.0,Savannah,Sea,Unknown,Open,USA,32.02349999999851,-81.0557999999959,Savannah (1012.0),United States of America
1013.0,Georgetown,Sea,Unknown,Open,USA,33.3695,-79.2972,Georgetown (1013.0),United States of America
1014.0,Baltimore,Sea,Unknown,Open,USA,39.27270000000121,-76.58079999999715,Baltimore (1014.0),United States of America
1017.0,Longview,Sea,Unknown,Open,USA,46.18249999999995,-122.89999999999996,Longview (1017.0),United States of America
1018.0,Palmetto,Sea,Unknown,Open,USA,27.502500000000065,-82.54729999999914,Palmetto (1018.0),United States of America
1019.0,Chemainus,Sea,Unknown,Open,CAN,48.91680000000035,-123.70900000000036,Chemainus (1019.0),Canada
1020.0,Port Arthur,Sea,Unknown,Open,USA,29.867899999999977,-93.93440000000007,Port Arthur (1020.0),United States of America
1021.0,Mobile,Sea,Unknown,Open,USA,30.655200000000047,-88.04370000000013,Mobile (1021.0),United States of America
1022.0,Cambridge,Sea,Unknown,Open,USA,38.5673,-76.0705,Cambridge (1022.0),United States of America
1023.0,Salem,Sea,Unknown,Open,USA,42.509100000000146,-70.8881000000001,Salem (1023.0),United States of America
1025.0,Port Moody,Sea,Unknown,Open,CAN,49.282099999997826,-122.86300000000527,Port Moody (1025.0),Canada
1026.0,Ocean Falls,Sea,Unknown,Open,CAN,52.34589999999992,-127.69499999999987,Ocean Falls (1026.0),Canada
1029.0,Foynes,Sea,Unknown,Unknown,IRL,52.6159,-9.1057,Foynes (1029.0),Ireland
1030.0,Marstal,Sea,Unknown,Unknown,DNK,54.851900000000455,10.525700000000075,Marstal (1030.0),Denmark
1031.0,Sunderland,Sea,Unknown,Unknown,GBR,54.911899999999434,-1.3582999999999943,Sunderland (1031.0),U.K. of Great Britain & Northern Ireland
1032.0,Oban,Sea,Unknown,Unknown,GBR,56.41670000000098,-5.471899999999961,Oban (1032.0),U.K. of Great Britain & Northern Ireland
1033.0,Sines,Sea,Unknown,Unknown,PRT,37.94950000000167,-8.86279999999976,Sines (1033.0),Portugal
1034.0,Arcachon,Sea,Unknown,Unknown,FRA,44.66269999999999,-1.1588999999999996,Arcachon (1034.0),France
1035.0,Dieppe,Sea,Unknown,Unknown,FRA,49.93729999999974,1.0859000000000014,Dieppe (1035.0),France
1036.0,Galway,Sea,Unknown,Unknown,IRL,53.26670000000007,-9.048300000000005,Galway (1036.0),Ireland
1037.0,Ustka,Sea,Unknown,Unknown,POL,54.588899999999995,16.858499999999996,Ustka (1037.0),Poland
1038.0,Nykobing Mors,Sea,Unknown,Unknown,DNK,56.78790000000002,8.874900000000018,Nykobing Mors (1038.0),Denmark
1039.0,Oxelosund,Sea,Unknown,Unknown,SWE,58.662899999999055,17.130300000000496,Oxelosund (1039.0),Sweden
1040.0,Skudeneshavn,Sea,Unknown,Unknown,NOR,59.14579999999855,5.260300000000216,Skudeneshavn (1040.0),Norway
1041.0,Wyandotte,Lake,Unknown,Open,USA,42.215499999998876,-83.13880000000059,Wyandotte (1041.0),United States of America
1044.0,Rorvik,Sea,Unknown,Unknown,NOR,64.83790000000224,11.174699999999639,Rorvik (1044.0),Norway
1045.0,Seaham,Sea,Unknown,Unknown,GBR,54.82779999999987,-1.3231999999999935,Seaham (1045.0),U.K. of Great Britain & Northern Ireland
1046.0,Sharpness,Sea,Unknown,Unknown,GBR,51.712700000000034,-2.490599999999987,Sharpness (1046.0),U.K. of Great Britain & Northern Ireland
1047.0,Hartlepool,Sea,Unknown,Unknown,GBR,54.70030000000032,-1.1974000000000025,Hartlepool (1047.0),U.K. of Great Britain & Northern Ireland
1048.0,Monfalcone,Sea,Unknown,Unknown,ITA,45.79099999999979,13.538899999999712,Monfalcone (1048.0),Italy
1051.0,Fowey,Sea,Unknown,Unknown,GBR,50.32780000000001,-4.6567,Fowey (1051.0),U.K. of Great Britain and Northern Ireland
1052.0,Teignmouth,Sea,Unknown,Unknown,GBR,50.54850000000042,-3.501999999999973,Teignmouth (1052.0),U.K. of Great Britain and Northern Ireland
1053.0,Cowes,Sea,Unknown,Unknown,GBR,50.76570000000141,-1.300500000000036,Cowes (1053.0),U.K. of Great Britain and Northern Ireland
1054.0,Fawley,Sea,Unknown,Unknown,GBR,50.84569999999948,-1.3584000000000183,Fawley (1054.0),U.K. of Great Britain and Northern Ireland
1055.0,Purfleet,Sea,Unknown,Unknown,GBR,51.475899999996585,0.24530000000001953,Purfleet (1055.0),U.K. of Great Britain and Northern Ireland
1056.0,Oosterhout,Sea,Unknown,Unknown,NLD,51.63529999999995,4.857700000000001,Oosterhout (1056.0),Netherlands
1057.0,Dordrecht,Sea,Unknown,Unknown,NLD,51.81309999999943,4.657699999999844,Dordrecht (1057.0),Netherlands
